"country","year","gdp_real_lg1","debt_to_gdp_bus_d3","debt_to_gdp_hh_d3","debt_to_gdp_private_d3","debt_private_real_lg3","housing_real_lg3","equities_real_lg3","bvx_bank_eq_decline","bvx_bank_failures","crisis_ind_bvx_equity","crisis_ind_bvx_panic","crisis_ind_bvx","crisis_ind_rr","crisis_ind_st","developed"
"Spain",1955,3.77250560719204,4.02077871451216,,1.60843046643705,34.3442415824465,,16.1079883716783,0,0,0,0,0,0,0,1
"Spain",1956,15.5965437827327,2.05381189991645,,0.777900024905369,34.5251887172781,,37.4306405395807,0,0,0,0,0,0,0,1
"Spain",1957,5.20686045847949,1.80974925144697,,0.668491381438964,25.2997851551728,,19.3094712324119,0,0,0,0,0,0,0,1
"Spain",1958,4.66216753301776,-2.13497108423713,,-0.755862600273304,16.2869637412749,,-27.6177569663496,1,0,0,0,0,0,0,1
"Spain",1959,-2.24285596136493,-1.51323391749589,,-0.390873867047896,7.01919044229965,,-60.4958838403205,0,0,0,0,0,0,0,1
"Spain",1960,2.76887644016863,2.49694807826882,,0.910352849199235,17.4736892655756,,-53.7083161590639,0,0,0,0,0,0,0,1
"Spain",1961,11.1887237946037,2.55550148269884,,1.0747955586659,25.949881404508,,-14.2694758232823,0,0,0,0,0,0,0,1
"Spain",1962,9.48868002192711,4.2505111889085,,1.68656761197123,35.3353411133504,,10.1886598607683,0,0,0,0,0,0,0,1
"Spain",1963,9.16352434370946,1.51928063339565,,0.96374415393007,38.7612884123573,,13.6245002066689,0,0,0,0,0,0,0,1
"Spain",1964,5.17240489324173,3.56527992343236,,1.48964920909295,30.5636266083953,,-6.96616105119612,0,0,0,0,0,0,0,1
"Spain",1965,6.06541263127971,5.20308503402212,,2.00489071609756,34.3134174725017,,-19.7015531617516,0,0,0,0,0,0,0,1
"Spain",1966,6.99556374344539,6.19342393582909,,2.19280191875114,32.2472751976972,,-20.515427737853,0,0,0,0,0,0,0,1
"Spain",1967,4.24878550077867,5.82821773150069,,2.15339418291695,35.0360381223605,,-8.56078642251496,0,0,0,0,0,0,0,1
"Spain",1968,6.38853716717316,6.35214364664429,,2.43665912481093,36.2320730256363,,9.38913614430628,0,0,0,0,0,0,0,1
"Spain",1969,8.5324263870957,8.54676476734811,,3.3315408249499,40.8445511806063,,44.5432128933659,0,0,0,0,0,0,0,1
"Spain",1970,4.2011424988921,9.19394942990573,,3.74983176018492,39.7593099209234,,46.7359932583285,0,0,0,0,0,0,0,1
"Spain",1971,4.54462316227602,6.46509903570813,,2.81342775299522,29.6973223698605,,25.4445879185194,1,0,0,0,0,0,0,1
"Spain",1972,7.83466166089433,5.45147868133641,,2.39318879030281,28.1700688696923,,11.7393472054092,0,0,0,0,0,0,0,1
"Spain",1973,7.50004653952168,5.90057426656705,,2.42254729844167,31.590595819727,,22.1766764535547,0,0,0,0,0,0,0,1
"Spain",1974,5.46660649130732,5.33882464051027,1.13331037749449,2.15737833933492,31.7019282923037,19.5869457124385,14.9079623983129,0,0,0,0,0,0,0,1
"Spain",1975,0.540738694582377,5.29579122242782,0.889200661789332,2.06166396140572,24.1799765863468,12.7396810197774,-33.2895337127616,1,1,1,0,1,0,0,1
"Spain",1976,3.25038933651296,4.071385869417,0.258811561214604,1.44339914354387,15.8906385726051,5.40168548545912,-76.1841320750288,0,0,0,0,0,0,0,1
"Spain",1977,2.79903330705737,0.504081718950523,-0.367877669009538,0.0454013499803239,5.63269178289811,7.88202543912652,-122.087550812247,0,0,0,0,0,1,1,1
"Spain",1978,1.45240472661854,-6.45870854921404,-0.27839627655627,-2.24570160859011,-2.50127918639132,20.0135295660704,-130.394785883207,0,0,0,0,0,0,0,1
"Spain",1979,0.0415378924270904,-7.65878609463167,-0.503466713258812,-2.7207509359635,-3.87982803338209,4.02778755261467,-127.279024947466,0,0,0,0,0,0,0,1
"Spain",1980,2.18468904666915,-3.48020315667726,-0.67663768788916,-1.38561361485547,3.07448544784673,-18.3443082185884,-87.279692210494,0,0,0,0,0,0,0,1
"Spain",1981,-0.132556429764286,4.50716679475408,-0.571647494626189,1.3118397667093,7.32957199436544,-34.4930023830402,-39.9771605392138,0,0,0,0,0,0,0,1
"Spain",1982,1.23875732769472,4.72411646667034,-0.519367164707247,1.40158310065437,7.85312824712265,-25.7095151787479,-32.1386233589396,0,0,0,0,0,0,0,1
"Spain",1983,1.75463168716581,2.633676,1.389378,1.341018,7.13657079817374,-10.7178989710851,-21.5281552557612,0,0,0,0,0,0,0,1
"Spain",1984,1.76894895453223,-0.34308,-1.699189,-0.680756333333335,2.67422219390766,-2.75979752036764,-9.31750743002538,0,0,0,0,0,0,0,1
"Spain",1985,2.29490041875717,-4.576977,-2.682388,-2.41978833333333,-1.76925815736802,4.33413408231085,27.8091592182867,0,0,0,0,0,0,0,1
"Spain",1986,3.20152170019723,-8.940423,-1.879483,-3.60663533333333,-3.26104262642563,13.7804903401905,101.440989101415,0,0,0,0,0,0,0,1
"Spain",1987,5.39873270387536,-12.640189,2.920864,-3.239775,1.61785637733762,42.5392863540531,110.436796597424,0,0,0,0,0,0,0,1
"Spain",1988,4.96880868158733,-8.42839,5.849784,-0.859535333333336,12.9119719425183,55.0433365923633,99.6556846003501,0,0,0,0,0,0,0,1
"Spain",1989,4.71414753169705,-2.810397,7.527908,1.57250366666667,22.4353242651481,53.6246038426334,38.0779188186024,0,0,0,0,0,0,0,1
"Spain",1990,3.71165149646,2.072447,4.49128,2.187909,23.039158462593,33.1751915006672,-25.4862752033299,0,0,0,0,0,0,0,1
"Spain",1991,2.51412979440619,3.30076,2.008614,1.76979133333333,20.3145455198082,28.8303769705252,-23.0442006553828,1,0,0,0,0,0,0,1
"Spain",1992,0.924924781424608,3.049404,-0.202355000000001,0.949016333333333,14.3463603541655,2.97459666483647,-41.5830391304617,0,0,0,0,0,0,0,1
"Spain",1993,-1.0368485190174,1.895723,0.505645999999999,0.800456333333334,8.55842037349615,-5.31945999469171,32.0789825720379,0,0,0,0,0,0,0,1
"Spain",1994,2.35524049056997,-2.878954,-0.0933339999999987,-0.990762666666664,-0.764459371134226,-19.8359991049004,2.80120875103721,0,0,0,0,0,0,0,1
"Spain",1995,2.72015993559096,1.740485,-0.0308509999999984,0.569877999999998,6.24140952943879,-7.53310144195941,30.4518174147495,0,0,0,0,0,0,0,1
"Spain",1996,2.6396366113004,0.717956000000001,0.760015999999997,0.492657333333331,9.24638119210735,-6.3725399494683,23.8419248500301,0,0,0,0,0,0,0,1
"Spain",1997,3.62317699252914,4.885977,3.1441,2.67669233333334,20.1044962273481,-2.12549887760847,76.0482369054978,0,0,0,0,0,0,0,1
"Spain",1998,4.2158494097599,2.414515,6.76292,3.059145,23.0411521419342,3.40601786013483,93.1152040972422,0,0,0,0,0,0,0,1
"Spain",1999,4.38711755707208,13.412046,9.90756500000001,7.77320366666666,39.496203879136,11.7610487989662,75.1976856103361,0,0,0,0,0,0,0,1
"Spain",2000,5.15397101777477,24.309773,11.075522,11.7950983333333,49.6896959908019,14.9967094964658,14.608198637305,0,0,0,0,0,0,0,1
"Spain",2001,3.92310384403727,29.018467,9.145778,12.721415,49.594440593429,17.7865152953177,-25.2443421197867,0,0,0,0,0,0,0,1
"Spain",2002,2.83918701575168,21.932624,8.869324,10.267316,38.7197300129543,23.4707150580114,-76.139012136841,1,0,0,0,0,0,0,1
"Spain",2003,3.13782283693742,12.632823,10.992096,7.874973,30.7932688273788,34.261690429823,-25.4931667693905,0,0,0,0,0,0,0,1
"Spain",2004,3.11763913028393,10.343586,16.015037,8.78620766666667,29.9339106585949,38.9474702971258,-1.84513586494155,0,0,0,0,0,0,0,1
"Spain",2005,3.65537155325422,16.26647,19.466785,11.911085,35.861029685762,35.3462913157335,48.1369087302916,0,0,0,0,0,0,0,1
"Spain",2006,4.0893574547975,29.330385,21.234188,16.8548576666667,43.6390246138277,29.3548229265257,50.8683119439906,0,0,0,0,0,0,0,1
"Spain",2007,3.69970157208943,33.70277,18.131141,17.2779703333333,41.2801073896897,18.4839684291371,40.9646084240498,0,0,0,0,0,0,0,1
"Spain",2008,1.11148689513243,28.042172,11.606522,13.2162313333333,30.9761700961908,2.19893231141817,-23.6531835608738,1,1,1,1,1,1,1,1
"Spain",2009,-3.63917335585642,15.34814,6.50977900000001,7.285973,11.2114842346474,-10.7508428154424,-23.305107133758,0,0,0,0,0,0,0,1
"Spain",2010,0.0140628888921412,7.83929999999999,2.38107400000001,3.40679133333334,-0.298846640786964,-16.3473335019009,-48.3319930416199,1,1,1,0,1,0,0,1
"Spain",2011,-1.00378607607601,4.80797000000001,-0.114500000000007,1.56449000000001,-8.05855840882577,-24.9093750998455,-13.1770535721983,0,0,0,0,0,,0,1
"Spain",2012,-2.97146446082595,-4.34191,-3.36573300000001,-2.56921433333333,-15.4847175049827,-36.9734106694357,-46.0951517572607,0,0,0,0,0,,0,1
"Spain",2013,-1.72041971452694,-12.26335,-6.39715200000001,-6.22016733333334,-19.7108760734313,-39.6619541815798,-4.84630290037858,0,0,0,0,0,,0,1
"Spain",2014,1.37056198144725,-18.61073,-9.047901,-9.21954366666667,-18.9490314101302,-21.0594835704865,16.199212675338,0,0,0,0,0,,0,1
"Spain",2015,3.37466551831014,-18.88644,-12.924378,-10.603606,-12.1296520452649,0.113620236623172,16.3553533340665,0,0,0,0,0,,0,1
"Spain",2016,3.22199450510174,,,,,,,0,0,0,0,0,,0,1
"Sweden",1950,,,,,,,,,,,,,,,1
"Sweden",1951,,,,,,,,,,,,,,,1
"Sweden",1952,,,,,,,,,,,,,,,1
"Sweden",1953,,,-2.497964,-2.64636690052307,-9.22444679448919,-16.3864178091156,,,,,,,,,1
"Sweden",1954,5.28889995469584,,3.64360600000001,-0.451660551602662,4.74151985834706,-27.8932074597657,,0,0,0,0,0,0,0,1
"Sweden",1955,4.84797551680867,,3.986696,-0.0995555872771234,6.77892555247484,-26.1270191354897,,0,0,0,0,0,0,0,1
"Sweden",1956,3.43470982762746,,1.285092,-0.748876608968641,5.19789655371495,-15.0384921745347,,0,0,0,0,0,0,0,1
"Sweden",1957,2.12415739181111,,1.039127,-1.00038652598434,0.75768677575096,40.7858117836242,,0,0,0,0,0,0,0,1
"Sweden",1958,1.24420957673017,,2.086958,0.212893132488562,11.4902163953304,33.2128428923013,,0,0,0,0,0,0,0,1
"Sweden",1959,5.41940603000608,,3.532706,1.42875060183331,20.7335455962821,19.2289765908855,,0,0,0,0,0,0,0,1
"Sweden",1960,4.54341179741569,,2.462804,1.31085659227038,21.7878425990957,2.34093541375548,,0,0,0,0,0,0,0,1
"Sweden",1961,5.52600212839067,,4.26869199999999,0.527429450226021,19.7465679224344,6.98719597681157,,0,0,0,0,0,0,0,1
"Sweden",1962,4.17058245697026,,3.23543799999999,0.607451868265618,18.4702388625473,4.25421980791875,,0,0,0,0,0,0,0,1
"Sweden",1963,5.19081345351111,,3.506514,1.33077393994067,22.0158312873039,9.96160410302606,,0,0,0,0,0,0,0,1
"Sweden",1964,6.59886259226115,7.359132,-0.350413999999994,2.33623933333334,21.4800881773964,13.4420338012924,15.7963485826018,0,0,0,0,0,0,0,1
"Sweden",1965,3.7502441115306,7.78842499999999,-2.822625,1.65526666666667,20.1521826698072,16.7982974567109,30.8685248549427,0,0,0,0,0,0,0,1
"Sweden",1966,2.06927847018994,4.59127100000001,-2.639509,0.650587333333334,15.9505718506759,12.6180195792106,-18.2320773889649,0,0,0,0,0,0,0,1
"Sweden",1967,3.310104476998,5.651297,-1.233856,1.47248033333333,15.836268469699,6.73193046381327,-29.1929857757303,0,0,0,0,0,0,0,1
"Sweden",1968,3.57363067137344,7.92806200000001,2.736284,3.554782,21.1443563912689,7.94081251109864,-3.25629149245111,0,0,0,0,0,0,0,1
"Sweden",1969,4.88820604779843,7.77438099999999,-0.617217000000004,2.38572133333333,19.2876487622397,8.7216164831376,26.2363281999728,0,0,0,0,0,0,0,1
"Sweden",1970,5.86651385920112,-0.834016000000005,-1.974288,-0.936101333333336,9.51373576769483,2.44910200082957,-7.42620115780117,0,0,0,0,0,0,0,1
"Sweden",1971,0.940212360883574,-9.126728,-1.116601,-3.414443,0.344530091069855,-3.73049315692663,-22.2121125469318,0,0,0,0,0,0,0,1
"Sweden",1972,2.2629400716518,-10.138036,3.316818,-2.27373933333333,1.66723887951082,-4.24965129832175,-17.2002968094299,0,0,0,0,0,0,0,1
"Sweden",1973,3.89127920110175,-5.49673299999999,6.318352,0.273873000000004,8.03580828711489,-0.753644467399856,8.7169154557515,0,0,0,0,0,0,0,1
"Sweden",1974,3.14811827003005,-4.29699100000001,4.441564,0.0481909999999933,7.73878106492253,2.44910200082959,-16.6384285016072,0,0,0,0,0,0,0,1
"Sweden",1975,2.52082130657696,-8.91350199999999,1.611466,-2.434012,5.71221761602221,8.16342447786624,-3.3865838037459,0,0,0,0,0,0,0,1
"Sweden",1976,1.05254610825654,-9.535052,-0.135657000000002,-3.22356966666667,3.55199660675857,13.929069092712,-3.48163011568694,0,0,0,0,0,0,0,1
"Sweden",1977,-1.60913601152437,-6.653137,0.796723,-1.952138,1.91058418933028,15.5417158610322,-20.5616434901204,0,0,0,0,0,0,0,1
"Sweden",1978,1.73638524030437,-2.983448,3.166214,0.0609220000000003,3.50575955594611,12.4557666122518,-29.6171217901619,0,0,0,0,0,0,0,1
"Sweden",1979,3.76811008137645,-2.095247,3.780228,0.561660333333336,3.55380129059332,7.76591122491864,-31.8377339025404,0,0,0,0,0,0,0,1
"Sweden",1980,1.68568360325185,-6.937022,1.05946100000001,-1.959187,1.10878728727841,-9.78332080838106,5.24018637308009,0,0,0,0,0,0,0,1
"Sweden",1981,0.453799218083883,-4.313446,0.534831000000004,-1.25953833333333,-0.488431713692293,-25.6353294909141,33.6266860306068,0,0,0,0,0,0,0,1
"Sweden",1982,1.24093315221439,-1.392591,0.876922999999998,-0.171889333333335,0.374164018582395,-31.2116873204967,64.2370641740177,0,0,0,0,0,0,0,1
"Sweden",1983,1.88280220371437,2.661266,0.743603,1.13495633333333,5.99131228957912,-23.708690267609,98.8054593247571,0,0,0,0,0,0,0,1
"Sweden",1984,4.14253508113358,2.394038,-0.453444000000005,0.646864666666663,8.2634534450906,-15.4577665316239,42.8650934136068,0,0,0,0,0,0,0,1
"Sweden",1985,2.13736841261776,2.96644000000001,-2.247097,0.239780999999998,10.1696448703694,-13.613685914179,39.2740092957862,0,0,0,0,0,0,0,1
"Sweden",1986,2.65574404468198,7.986577,3.281825,3.756134,22.53344986457,-1.6541364750142,35.5160293754651,0,0,0,0,0,0,0,1
"Sweden",1987,3.29882834672253,13.875877,6.371007,6.74896133333334,28.894180650186,9.86113336828978,41.9898674572693,0,0,0,0,0,0,0,1
"Sweden",1988,2.52684341295222,18.447401,11.970927,10.1394426666667,36.4065217716636,24.9939266912498,60.7641785221798,0,0,0,0,0,0,0,1
"Sweden",1989,2.62017845419855,26.181173,6.609296,10.9301563333333,34.3167631815531,28.6393531086198,38.2758770720782,0,0,0,0,0,0,0,1
"Sweden",1990,0.751841327240488,29.037065,1.30825400000001,10.1151063333333,27.7031299910249,17.8929806792834,3.9218432408112,0,0,0,0,0,0,0,1
"Sweden",1991,-1.15259175366909,16.846906,-7.855722,2.99706133333334,8.79922768037972,4.26265062881142,-34.3500324756995,1,1,1,1,1,1,1,1
"Sweden",1992,-1.16535671992635,11.01869,-7.554265,1.15480833333334,-0.588370776325143,-22.6880493680566,-52.2244965255212,0,0,0,0,0,0,0,1
"Sweden",1993,-2.08724864896022,1.7371,-5.626873,-1.296591,-8.26818710872072,-28.4792078607699,34.3235522485417,0,0,0,0,0,0,0,1
"Sweden",1994,4.00626853916188,0.831664999999987,-5.290603,-1.48631266666667,-4.10166604632173,-25.0682759693653,38.9072218560512,0,0,0,0,0,0,0,1
"Sweden",1995,3.94544025840293,-15.690481,-7.541712,-7.74406433333334,-10.1492707593919,-9.95484065590535,55.7715062884285,0,0,0,0,0,0,0,1
"Sweden",1996,1.50645698116643,-16.646752,-6.753404,-7.800052,-4.13598024567395,1.79064719821317,49.1534141742996,0,0,0,0,0,0,0,1
"Sweden",1997,2.85921493499126,-3.33944799999999,-2.620033,-1.98649366666667,6.86947966214627,5.92428335628608,67.365435317625,0,0,0,0,0,0,0,1
"Sweden",1998,4.13990282588275,10.291125,0.927339000000003,3.739488,19.9388912766528,20.6825272964389,64.164336428397,0,0,0,0,0,0,0,1
"Sweden",1999,4.43053868763998,14.673482,2.315822,5.66310133333333,25.2588668638934,24.3009006797068,81.1066337063051,0,0,0,0,0,0,0,1
"Sweden",2000,4.62659059872541,12.703744,3.14570399999999,5.28314933333333,26.3204731488582,28.8496831270059,46.6120791619221,0,0,0,0,0,0,0,1
"Sweden",2001,1.5513149244919,14.689976,4.750697,6.48022433333333,23.5016922872411,19.5486199459562,14.6182326608411,0,0,0,0,0,0,0,1
"Sweden",2002,2.05237124739668,10.2744,5.39864,5.22434666666666,18.3460484309237,19.0407854225312,-83.3932878789697,1,0,0,0,0,0,0,1
"Sweden",2003,2.35772614086205,0.496089999999995,6.43920900000001,2.31176633333334,10.2304133552774,13.4970147695808,-44.638365058172,0,0,0,0,0,0,0,1
"Sweden",2004,4.22979908780547,-8.29762000000001,7.328512,-0.323036000000002,8.15104615825176,20.3801122020535,-8.10748864425495,0,0,0,0,0,0,0,1
"Sweden",2005,2.7793454813434,-3.40409,9.281944,1.95928466666667,13.4198998373087,23.3128688493906,67.9352921937875,0,0,0,0,0,0,0,1
"Sweden",2006,4.58155267236773,-27.754926,9.217789,-6.17904566666667,-0.469639554743228,26.58302289217,63.4593852528236,0,0,0,0,0,0,0,1
"Sweden",2007,3.34826365969505,-6.27243299999999,8.106987,0.611517999999999,11.4012700264905,24.743869479238,37.1928212791874,0,0,0,0,0,0,0,1
"Sweden",2008,-0.558604923944728,12.26408,7.62967,6.63125,20.5374373650913,9.01074525048436,-45.6308708992911,1,1,1,1,1,0,1,1
"Sweden",2009,-5.32389652420768,48.564026,13.363681,20.642569,37.3389927711003,12.7772586494775,-28.3691441778855,0,0,0,0,0,0,0,1
"Sweden",2010,5.816443613055,17.108593,11.788781,9.63245800000001,19.1569506967271,9.47465961887014,0.598100853709365,0,0,0,0,0,0,0,1
"Sweden",2011,2.62953075951202,-1.90928,9.23258300000001,2.441101,6.30879088998341,11.7191707593492,35.7998324767287,0,0,0,0,0,,0,1
"Sweden",2012,-0.286731297016196,-10.07105,3.741362,-2.109896,3.70365527053516,3.68598298156017,9.53871399379371,0,0,0,0,0,,0,1
"Sweden",2013,1.23356512113446,14.66561,5.25277,6.63946,14.4333697906399,6.2397470957966,11.8936431391569,0,0,0,0,0,,0,1
"Sweden",2014,2.5709915105331,2.37895,5.28677999999999,2.55524333333333,11.4402713149942,20.2921949314598,43.8221850994438,0,0,0,0,0,,0,1
"Sweden",2015,4.42270963050042,8.22091,3.07076500000001,3.76389166666668,18.7093007787653,29.7376158062124,39.0306972285332,0,0,0,0,0,,0,1
"Sweden",2016,3.18371942715387,,,,,,,0,0,0,0,0,,0,1
"Switzerland",1950,,,,,,,,,,,,,,,1
"Switzerland",1951,,,,,,,,,,,,,,,1
"Switzerland",1952,,,,,,,,,,,,,,,1
"Switzerland",1953,,1.44588560103131,0.485482351663883,0.643742541289086,11.9997676751521,16.2584721060645,17.81789253977,,,,,,,,1
"Switzerland",1954,6.87213279386194,0.574653443820843,-0.0342319436502407,0.180079282970591,16.3229024285389,17.9160957875795,29.3633311482167,0,0,0,0,0,0,0,1
"Switzerland",1955,6.31656714201272,1.14954473732527,-0.759296078101677,0.130061796862359,19.5129801390721,16.3092125837662,30.2555255735498,0,0,0,0,0,0,0,1
"Switzerland",1956,4.68589967287283,2.95087790664625,-0.460383512571816,0.830225946835876,19.5874635221619,11.8621411836823,25.9635280104378,0,0,0,0,0,0,0,1
"Switzerland",1957,0.832606201362562,3.39316579713986,1.82954908950792,1.74093897448606,16.6383619646057,11.9166086710355,-18.0151989449726,0,0,0,0,0,0,0,1
"Switzerland",1958,4.19882082132661,0.75073013796737,1.79260578126967,0.847799729291182,12.9204319954811,5.97950422796293,-3.65110872319402,0,0,0,0,0,0,0,1
"Switzerland",1959,10.1723318662642,0.970660717375509,-0.360186668060962,0.203491349771516,16.7461039522169,5.36159480158629,23.4848085468525,0,0,0,0,0,0,0,1
"Switzerland",1960,10.3470571098798,1.96537976727122,-4.13476051122807,-0.723126914652283,22.7954650409432,0.82468691773313,74.1291302484823,0,0,0,0,0,0,0,1
"Switzerland",1961,8.51225903329036,7.44890005538904,-4.67775209709797,0.923715986097032,30.2122583865662,-9.51364804405701,89.6256741050684,0,0,0,0,0,0,0,1
"Switzerland",1962,5.27278068856649,7.34128124445882,-3.0999936714601,1.41376252433291,28.0419618697539,-8.84556212568409,27.595965704761,0,0,0,0,0,0,0,1
"Switzerland",1963,6.9149293276312,6.76252207901529,-1.971868058941,1.5968846733581,25.1476990831169,-5.40122954081246,-12.6981371212821,1,0,0,0,0,0,0,1
"Switzerland",1964,3.82516989317914,4.02924077193462,-1.09771030567207,0.97717682208751,20.6232165925225,8.17057676426168,-64.3697290423147,0,0,0,0,0,0,0,1
"Switzerland",1965,3.7682818999782,3.47603175533912,-0.675222926148074,0.93360294306368,16.4621352138069,3.49310217483516,-53.7505249050535,0,0,0,0,0,0,0,1
"Switzerland",1966,2.699309387173,3.22386253505173,0.336165151901106,1.18667589565095,13.6169586321354,2.25031725947851,-67.3727684584712,0,0,0,0,0,0,0,1
"Switzerland",1967,2.61767237922621,3.94650363618791,0.728295597887197,1.55826641135837,13.3166895270159,-2.57262339332051,-21.0447983514861,0,0,0,0,0,0,0,1
"Switzerland",1968,5.63898865789563,5.04726002603108,0.853785243857374,1.96701508996282,18.0400352051233,-6.80566574842051,26.4432009383285,0,0,0,0,0,0,0,1
"Switzerland",1969,8.32722240114334,7.19063573047063,-0.25635138210945,2.3114281161204,24.6033225651833,-12.1122200161058,50.0069781372189,0,0,0,0,0,0,0,1
"Switzerland",1970,9.19871779624994,5.64747076409685,-3.63148437624359,0.671995462617753,23.8838038880848,-5.12556246586634,5.08561093861031,0,0,0,0,0,0,0,1
"Switzerland",1971,6.13516541023245,1.61161229819048,-5.94129327573657,-1.44322699251536,17.5512198833138,0.658991373487938,-12.9229127299806,0,0,0,0,0,0,0,1
"Switzerland",1972,4.38258343099909,-11.1420464259695,-4.5286768465728,-5.22345585021377,0.879398387601519,10.3638059667491,-2.39304303307001,0,0,0,0,0,0,0,1
"Switzerland",1973,-0.245496936709344,-17.6344120133446,-1.51562059233849,-6.38336606118585,-14.4848543043241,15.932596177683,-19.8870396805052,0,0,0,0,0,0,0,1
"Switzerland",1974,-9.99072262945928,-13.4920558002842,5.15078209161253,-2.78042456955724,-16.1233485172758,0.988717239586535,-77.4806013974223,1,0,0,0,0,0,0,1
"Switzerland",1975,-5.20214674807997,-5.36081604989811,9.02583844184628,1.22155555668238,-8.97363578979814,-22.2711958730903,-55.8876854208841,0,0,0,0,0,0,0,1
"Switzerland",1976,0.960882568752375,0.088069574073657,12.9057085613948,4.33128123778099,6.52677370744425,-19.971799038839,-16.2564171697903,0,0,0,0,0,0,0,1
"Switzerland",1977,2.68021235496132,-1.33518690400929,10.8455487090937,3.17012060169481,12.5346708794629,-9.9668015576947,39.1708351686541,0,0,0,0,0,0,0,1
"Switzerland",1978,3.37957193009828,2.21390982792941,7.16276975074873,3.12555985955937,17.9155257413767,6.00533564481428,3.04256477371651,0,0,0,0,0,0,0,1
"Switzerland",1979,3.58723465576336,2.87355543285162,5.11095601082717,2.66150381455959,16.9559220226428,10.0724565167769,2.06783559856137,0,0,0,0,0,0,0,1
"Switzerland",1980,3.15206386572475,2.45091811551183,6.51473015415617,2.98854942322266,17.6190535149759,11.1140878573326,-2.7596938268867,0,0,0,0,0,0,0,1
"Switzerland",1981,1.58864975098778,0.864543080672213,10.3200138046031,3.72818562842512,15.0835161836382,8.1301987707578,-21.3706150115766,0,0,0,0,0,0,0,1
"Switzerland",1982,-1.31806588961627,0.557831659611914,10.0725303534854,3.54345400436576,9.87046604552838,3.10027251888517,-19.8974375746167,0,0,0,0,0,0,0,1
"Switzerland",1983,0.63704599412997,-0.533460243766513,6.48542557167586,1.98398844263646,7.09921396391648,4.80579992165763,0.701944097148215,0,0,0,0,0,0,0,1
"Switzerland",1984,2.9640900148145,0.319303029001105,3.87449326143701,1.39793209681271,8.91139013475614,3.6777300358023,22.7755670215707,0,0,0,0,0,0,0,1
"Switzerland",1985,3.60772769373776,1.45342225416751,7.09478516404613,2.84940247273788,16.6072551862552,7.91800927959193,60.6961406883839,0,0,0,0,0,0,0,1
"Switzerland",1986,1.84157128604143,3.26596289418214,11.9188122651998,5.06159171979398,21.2174735912588,9.12653054349721,47.4485591785475,0,0,0,0,0,0,0,1
"Switzerland",1987,1.57304075429057,2.29982087421322,15.2927426583204,5.86418784417788,23.8383792555061,14.9011274575427,9.16283792371602,1,0,0,0,0,0,0,1
"Switzerland",1988,3.22502861570184,2.41481866306606,14.6935025807655,5.70277374794385,26.9160266626904,25.7513576838454,-16.6160447262408,0,0,0,0,0,0,0,1
"Switzerland",1989,4.23963773322589,4.43213334034309,13.151693098793,5.86127547971203,26.1247291510563,23.7312002160008,-11.1648658128579,0,0,0,0,0,0,0,1
"Switzerland",1990,3.60872092235365,4.75630485120113,8.38163276790611,4.37931253970242,21.0979118191905,8.32532709354644,-1.2664595658084,1,1,1,1,1,0,0,1
"Switzerland",1991,-0.920035943438879,4.83532462752608,3.44758684297115,2.76097049016574,10.9748134035561,-10.0235856585068,-9.03895345518668,0,0,0,0,0,0,1,1
"Switzerland",1992,-0.0437425734532759,1.94535913538368,-0.822237512757084,0.374373874208866,1.27343269608271,-23.0960129916195,-9.66934152053538,0,0,0,0,0,0,0,1
"Switzerland",1993,-0.126062966840124,-0.791329542088725,-0.810626113840456,-0.533985218643068,-3.58342957917257,-20.642216288537,55.903797231077,0,0,0,0,0,0,0,1
"Switzerland",1994,1.26176386662369,-1.83042160265195,0.933654876733598,-0.298922241972785,-0.22190290710944,-16.8021579483768,37.3823525970098,0,0,0,0,0,0,0,1
"Switzerland",1995,0.479713973426765,-3.76766991470017,6.01979516516842,0.750708416822751,2.65587966578014,-12.959478752006,43.1671942608962,0,0,0,0,0,0,0,1
"Switzerland",1996,0.538574684233506,-0.317426159806473,5.29632935784183,1.65963439934512,4.88020324720306,-12.9173814056566,21.0357507122013,0,0,0,0,0,0,0,1
"Switzerland",1997,2.31318819536623,0.637537025411945,1.9353252828396,0.857620769417177,2.78326692140294,-14.7307038948853,73.5311337368559,0,0,0,0,0,0,0,1
"Switzerland",1998,2.94606600056673,1.98831884710778,-4.42434549040019,-0.812008881097464,2.86632096552064,-9.12418979041598,69.9061764441635,0,0,0,0,0,0,0,1
"Switzerland",1999,1.68051966803855,3.29795134285882,-5.06821648393604,-0.590088380359077,3.43626415908286,-4.38661210065235,63.6585645389461,0,0,0,0,0,0,0,1
"Switzerland",2000,3.86130617693494,-2.28299337568994,-3.73928490885028,-2.00742609484673,2.70699385123536,-1.02458583880964,29.5150414242343,0,0,0,0,0,0,0,1
"Switzerland",2001,1.3038860085322,-3.50316851421751,-0.195355112214273,-1.2328412088106,3.57307708667256,2.3918771536602,-10.1173014071467,0,0,0,0,0,0,0,1
"Switzerland",2002,0.162480830780076,-5.672504,-0.996449999999996,-2.22298466666666,1.58886844006428,9.34186619222727,-50.8413231335151,0,0,0,0,0,0,0,1
"Switzerland",2003,0.039568738285567,-1.122614,6.81031999999999,1.895902,4.5519862626545,11.0587348168289,-41.6536129009438,0,0,0,0,0,0,0,1
"Switzerland",2004,2.73838513758378,-2.73102300000001,8.3639,1.87762566666666,4.16397622748193,9.20647315125118,-11.6097205758341,0,0,0,0,0,0,0,1
